ID,SiteFK,Circle,Orientation,Code,Species
3183,93,2,D,DRK,Yellow-poplar
3182,93,2,C,DRJ,"Red osier dogwood (cornus sericea)"
3181,93,2,B,DRI,"American sycamore"
2773,78,2,A,DBQ,"Red oak"
2772,78,1,E,DBP,Spicebush
2771,78,1,D,DBO,Pawpaw
2770,78,1,C,DBN,"Winged elm"
2769,78,1,B,DBM,Spicebush
2768,78,1,A,DBL,Spicebush
2767,77,12,E,DBK,Sweetgum
2766,77,12,D,DBJ,Sweetgum
2765,77,12,C,DBI,"Hazel alder"
3180,93,2,A,DRH,Hackberry
3179,93,1,E,DRG,"White oak"
3178,93,1,D,DRF,"Black cherry"
3177,93,1,C,DRE,"American holly"
3175,93,1,A,DRC,Sassafras
3172,92,4,E,DQZ,"Black walnut"
3171,92,4,D,DQY,"Elm spp."
3170,92,4,C,DQX,"Ash spp."
3169,92,4,B,DQW,"Elm spp."
3168,92,4,A,DQV,"Black walnut"
3167,92,3,E,DQU,"American basswood"
3166,92,3,D,DQT,Hackberry
3165,92,3,C,DQS,"Bur oak"
3164,92,3,B,DQR,"Paper birch"
3163,92,3,A,DQQ,Hackberry
3162,92,2,E,DQP,"American basswood"
3161,92,2,D,DQO,Hackberry
3160,92,2,C,DQN,"Elm spp."
3159,92,2,B,DQM,"American basswood"
3158,92,2,A,DQL,"Black walnut"
3157,92,1,E,DQK,"Ash spp."
3156,92,1,D,DQJ,"Black walnut"
3155,92,1,C,DQI,"Ash spp."
3154,92,1,B,DQH,Hackberry
3153,92,1,A,DQG,"White oak"
3152,56,10,E,DQF,Boxelder
3151,56,10,D,DQE,"Sugar maple"
3150,56,10,C,DQD,"Sugar maple"
3149,56,10,B,DQC,"Sugar maple"
3148,56,10,A,DQB,"Sugar maple"
3147,56,9,E,DQA,"Sugar maple"
3146,56,9,D,DPZ,"Sugar maple"
3145,56,9,C,DPY,"Sugar maple"
3144,56,9,B,DPX,"Sugar maple"
3143,56,9,A,DPW,"American elm"
3142,56,8,E,DPV,"Sugar maple"
3141,56,8,D,DPU,"Sugar maple"
3140,56,8,C,DPT,"Sugar maple"
3139,56,8,B,DPS,"Sugar maple"
3138,56,8,A,DPR,"Sugar maple"
3137,56,7,E,DPQ,"Sugar maple"
3136,56,7,D,DPP,"American beech"
3135,56,7,C,DPO,"American beech"
3134,56,7,B,DPN,"American beech"
3133,56,7,A,DPM,"American beech"
3225,95,1,A,DTA,"Fagus sylvatica"
3012,84,5,E,DKV,N/A
3011,84,5,D,DKU,N/A
3010,84,5,C,DKT,N/A
3009,84,5,B,DKS,N/A
3008,84,5,A,DKR,N/A
3007,84,4,E,DKQ,N/A
3006,84,4,D,DKP,N/A
3005,84,4,C,DKO,N/A
3004,84,4,B,DKN,N/A
3003,84,4,A,DKM,N/A
3002,84,3,E,DKL,N/A
3001,84,3,D,DKK,N/A
3000,84,3,C,DKJ,N/A
2999,84,3,B,DKI,N/A
2998,84,3,A,DKH,N/A
2997,84,2,E,DKG,N/A
2996,84,2,D,DKF,N/A
2995,84,2,C,DKE,N/A
2994,84,2,B,DKD,N/A
2993,84,2,A,DKC,N/A
2992,84,1,E,DKB,N/A
2991,84,1,D,DKA,N/A
2990,84,1,C,DJZ,N/A
2989,84,1,B,DJY,N/A
2988,84,1,A,DJX,N/A
2987,83,6,E,DJW,N/A
2986,83,6,D,DJV,N/A
2985,83,6,C,DJU,N/A
2984,83,6,B,DJT,N/A
2983,83,6,A,DJS,N/A
2982,83,5,E,DJR,N/A
2981,83,5,D,DJQ,N/A
2980,83,5,C,DJP,N/A
2979,83,5,B,DJO,N/A
2978,83,5,A,DJN,N/A
2977,83,4,E,DJM,N/A
2976,83,4,D,DJL,N/A
2975,83,4,C,DJK,N/A
2974,83,4,B,DJJ,N/A
2973,83,4,A,DJI,N/A
2972,83,3,E,DJH,N/A
2971,83,3,D,DJG,N/A
2970,83,3,C,DJF,N/A
2969,83,3,B,DJE,N/A
2968,83,3,A,DJD,N/A
2967,83,2,E,DJC,N/A
2966,83,2,D,DJB,N/A
2965,83,2,C,DJA,N/A
2964,83,2,B,DIZ,N/A
2963,83,2,A,DIY,N/A
2962,83,1,E,DIX,N/A
2961,83,1,D,DIW,N/A
2960,83,1,C,DIV,N/A
2959,83,1,B,DIU,N/A
2958,83,1,A,DIT,N/A
2957,82,4,E,DIS,N/A
2956,82,4,D,DIR,N/A
2955,82,4,C,DIQ,N/A
2954,82,4,B,DIP,N/A
2953,82,4,A,DIO,N/A
2952,82,3,E,DIN,N/A
2951,82,3,D,DIM,N/A
2950,82,3,C,DIL,N/A
2949,82,3,B,DIK,N/A
2948,82,3,A,DIJ,N/A
2947,82,2,E,DII,N/A
2946,82,2,D,DIH,N/A
2945,82,2,C,DIG,N/A
2944,82,2,B,DIF,N/A
2943,82,2,A,DIE,N/A
2942,82,1,E,DID,N/A
2941,82,1,D,DIC,N/A
2940,82,1,C,DIB,N/A
2939,82,1,B,DIA,N/A
2938,82,1,A,DHZ,N/A
2920,55,17,C,DHH,"American hornbeam"
2919,55,17,B,DHG,"American hornbeam"
2916,55,16,D,DHD,Sweetgum
2888,55,11,A,DGB,"American hornbeam"
2887,55,-10,E,BDF,"American holly"
2886,55,-10,D,BDE,"Maple leaf viburnum"
2885,55,-10,C,BDD,"American beech"
2884,55,-10,B,BDC,"Red maple"
2883,55,-10,A,BDB,"Red maple"
2872,81,3,E,DFL,Sweetgum
2871,81,3,D,DFK,"American beech"
2870,81,3,C,DFJ,"Pignut hickory"
2869,81,3,B,DFI,"Southern magnolia"
2868,81,3,A,DFH,"Pignut hickory"
2867,81,2,E,DFG,"Symplocos tinctoria"
2866,81,2,D,DFF,Sweetgum
3092,61,6,E,DNX,N/A
3091,61,6,D,DNW,N/A
3090,61,6,C,DNV,N/A
3089,61,6,B,DNU,N/A
3088,61,6,A,DNT,N/A
2065,61,1,D,CAK,N/A
2064,61,1,C,CAJ,N/A
2063,61,1,B,CAI,N/A
2062,61,1,A,CAH,N/A
2757,77,10,E,DBA,"Flowering dogwood"
2756,77,10,D,DAZ,Boxelder
2755,77,10,C,DAY,"White mulberry"
2754,77,10,B,DAX,"Black oak"
2753,77,10,A,DAW,"Common persimmon"
2752,77,9,E,DAV,Sweetgum
2751,77,9,D,DAU,Sweetgum
2750,77,9,C,DAT,"Common persimmon"
2749,77,9,B,DAS,Boxelder
2748,77,-9,A,EJG,Boxelder
2747,77,8,E,DAQ,"Chalk maple"
2746,77,8,D,DAP,"Slippery elm"
2745,77,-8,C,EIU,"American beech"
2744,77,8,B,DAN,"Chalk maple"
2743,77,8,A,DAM,"Chalk maple"
2742,77,7,E,DAL,Sweetgum
2741,77,7,D,DAK,Sweetgum
2740,77,7,C,DAJ,"Pin oak"
2739,77,7,B,DAI,"Common persimmon"
2738,77,7,A,DAH,"Pin oak"
2737,77,6,E,DAG,"Dwarf pawpaw"
2736,77,6,D,DAF,"Common persimmon"
2735,77,6,C,DAE,Fringetree
2734,77,6,B,DAD,"Common persimmon"
2733,77,6,A,DAC,"Carolina ash"
2732,77,5,E,DAB,Sweetgum
2731,77,5,D,DAA,"Red maple"
2730,77,5,C,CZZ,Tuliptree
2729,77,5,B,CZY,"Dwarf pawpaw"
2728,77,5,A,CZX,"American bladdernut"
2727,77,4,E,CZW,Boxelder
2726,77,4,D,CZV,Sweetgum
2725,77,4,C,CZU,"Common persimmon"
2724,77,4,B,CZT,"American hazelnut"
2723,77,4,A,CZS,Sweetgum
2722,77,3,E,CZR,"Cucumber magnolia"
2721,77,3,D,CZQ,"Bitternut hickory"
2720,77,3,C,CZP,Sweetgum
2719,77,3,B,CZO,"Carolina silverbell"
2718,77,3,A,CZN,"Common persimmon"
2717,77,2,E,CZM,Boxelder
2716,77,2,D,CZL,Sweetgum
2715,77,2,C,CZK,Sweetgum
2714,77,2,B,CZJ,Sweetgum
2713,77,2,A,CZI,"Red maple"
2712,77,1,E,CZH,"Common persimmon"
2711,77,1,D,CZG,Boxelder
2710,77,1,C,CZF,Boxelder
2709,77,1,B,CZE,Boxelder
2708,77,1,A,CZD,"White mulberry"
1601,47,1,A,BIO,N/A
1602,47,1,B,BIP,N/A
1603,47,1,C,BIQ,N/A
1604,47,1,D,BIR,N/A
1605,47,1,E,BIS,N/A
1606,47,2,A,BIT,N/A
1607,47,2,B,BIU,N/A
1608,47,2,C,BIV,N/A
1609,47,2,D,BIW,N/A
1610,47,2,E,BIX,N/A
1611,47,3,A,BIY,N/A
1612,47,3,B,BIZ,N/A
1613,47,3,C,BJA,N/A
1614,47,3,D,BJB,N/A
1615,47,3,E,BJC,N/A
1616,47,4,A,BJD,N/A
1617,47,4,B,BJE,N/A
1618,47,4,C,BJF,N/A
1619,47,4,D,BJG,N/A
1620,47,4,E,BJH,N/A
1621,47,5,A,BJI,N/A
1622,47,5,B,BJJ,N/A
1623,47,5,C,BJK,N/A
1624,47,5,D,BJL,N/A
1625,47,5,E,BJM,N/A
1626,47,6,A,BJN,N/A
1117,154,1,B,APY,N/A
1628,47,6,C,BJP,N/A
1629,47,6,D,BJQ,N/A
1630,47,6,E,BJR,N/A
1631,45,3,A,BJS,N/A
1632,45,3,B,BJT,N/A
1633,45,3,C,BJU,N/A
1634,45,3,D,BJV,N/A
1635,45,3,E,BJW,N/A
1636,45,4,A,BJX,N/A
1637,45,4,B,BJY,N/A
1638,45,4,C,BJZ,N/A
1639,45,4,D,BKA,N/A
1640,45,4,E,BKB,N/A
1641,45,5,A,BKC,N/A
1642,45,5,B,BKD,N/A
1643,45,5,C,BKE,N/A
1644,45,5,D,BKF,N/A
1645,45,5,E,BKG,N/A
1646,45,6,A,BKH,N/A
1647,45,6,B,BKI,N/A
1648,45,6,C,BKJ,N/A
1649,45,6,D,BKK,N/A
1650,45,6,E,BKL,N/A
2921,55,17,D,DHI,"American hornbeam"
2917,55,16,E,DHE,"Swamp chestnut oak"
2913,55,16,A,DHA,"American beech"
2909,55,15,B,DGW,"American hornbeam"
2908,55,15,A,DGV,"Blueberry vaccinium sp."
2907,55,14,E,DGU,"American hornbeam"
2906,55,14,D,DGT,"Florida maple"
2905,55,14,C,DGS,"American hornbeam"
2904,55,14,B,DGR,"Florida maple"
2903,55,14,A,DGQ,"Yellow buckeye"
2902,55,13,E,DGP,Sweetgum
2901,55,13,D,DGO,Spicebush
2900,55,13,C,DGN,"Umbrella magnolia"
2899,55,13,B,DGM,"Umbrella magnolia"
2897,55,12,E,DGK,"American holly"
2896,55,12,D,DGJ,Pawpaw
2895,55,12,C,DGI,Pawpaw
2898,55,13,A,DGL,"Sugar maple"
2894,55,12,B,DGH,"American hornbeam"
2893,55,12,A,DGG,Pawpaw
2892,55,11,E,DGF,"American hornbeam"
2891,55,11,D,DGE,"Blueberry vaccinium sp."
2890,55,11,C,DGD,"American hornbeam"
2889,55,11,B,DGC,"American hornbeam"
2841,80,3,D,DEG,"American beech"
2840,80,3,C,DEF,"Mockernut hickory"
2838,80,3,A,DED,Sweetgum
2837,80,2,E,DEC,"Black oak"
2835,80,2,C,DEA,Sweetgum
1676,48,1,A,BLL,N/A
1677,48,1,B,BLM,N/A
1678,48,1,C,BLN,N/A
1679,48,1,D,BLO,N/A
1680,48,1,E,BLP,N/A
1681,48,2,A,BLQ,N/A
1682,48,2,B,BLR,N/A
1683,48,2,C,BLS,N/A
1684,48,2,D,BLT,N/A
1685,48,2,E,BLU,N/A
1686,48,3,A,BLV,N/A
1687,48,3,B,BLW,N/A
1688,48,3,C,BLX,N/A
1689,48,3,D,BLY,N/A
1690,48,3,E,BLZ,N/A
1691,48,4,A,BMA,N/A
1692,48,4,B,BMB,N/A
1693,48,4,C,BMC,N/A
1694,48,4,D,BMD,N/A
1695,48,4,E,BME,N/A
1696,48,5,A,BMF,N/A
1697,48,5,B,BMG,N/A
1698,48,5,C,BMH,N/A
1699,48,5,D,BMI,N/A
1700,48,5,E,BMJ,N/A
1701,48,6,A,BMK,N/A
1702,48,6,B,BML,N/A
1703,48,6,C,BMM,N/A
1704,48,6,D,BMN,N/A
1705,48,6,E,BMO,N/A
1706,49,1,A,BMP,N/A
1707,49,1,B,BMQ,N/A
1708,49,1,C,BMR,N/A
1709,49,1,D,BMS,N/A
1710,49,1,E,BMT,N/A
1711,49,2,A,BMU,N/A
1712,49,2,B,BMV,N/A
1713,49,2,C,BMW,N/A
1714,49,2,D,BMX,N/A
1715,49,2,E,BMY,N/A
1716,49,3,A,BMZ,N/A
1717,49,3,B,BNA,N/A
1718,49,3,C,BNB,N/A
1719,49,3,D,BNC,N/A
1720,49,3,E,BND,N/A
1721,49,4,A,BNE,N/A
1722,49,4,B,BNF,N/A
1723,49,4,C,BNG,N/A
1724,49,4,D,BNH,N/A
1725,49,4,E,BNI,N/A
1726,49,5,A,BNJ,N/A
1727,49,5,B,BNK,N/A
1728,49,5,C,BNL,N/A
1729,49,5,D,BNM,N/A
1730,49,5,E,BNN,N/A
1731,49,6,A,BNO,N/A
1732,49,6,B,BNP,N/A
1733,49,6,C,BNQ,N/A
1734,49,6,D,BNR,N/A
1735,49,6,E,BNS,N/A
1736,50,1,A,BNT,"Black cherry"
1737,50,1,B,BNU,"Black cherry"
1738,50,1,C,BNV,"Vaccinium corymbosum"
1739,50,1,D,BNW,"Scrub oak"
1740,50,1,E,BNX,"Scrub oak"
1741,50,2,A,BNY,"Viburnum dentatum"
1742,50,2,B,BNZ,"Black cherry"
1743,50,2,C,BOA,"Black cherry"
1744,50,2,D,BOB,"Viburnum dentatum"
1745,50,2,E,BOC,"Gaylussacia baccata"
1746,50,3,A,BOD,"Black cherry"
1747,50,3,B,BOE,"Prunus maritima"
1748,50,3,C,BOF,"Vaccinium corymbosum"
1749,50,3,D,BOG,"Scrub oak"
1750,50,3,E,BOH,"Black cherry"
1751,50,4,A,BOI,"Scrub oak"
1752,50,4,B,BOJ,"Scrub oak"
1753,50,4,C,BOK,"Scrub oak"
1754,50,4,D,BOL,"Gaylussacia baccata"
1755,50,4,E,BOM,"Scrub oak"
1756,50,5,A,BON,"Scrub oak"
1757,50,5,B,BOO,"Black cherry"
1758,50,5,C,BOP,"Prunus maritima"
1759,50,5,D,BOQ,"Black cherry"
1760,50,5,E,BOR,"Scrub oak"
1761,50,6,A,BOS,"Scrub oak"
1762,50,6,B,BOT,"Scrub oak"
1763,50,6,C,BOU,"Scrub oak"
1764,50,6,D,BOV,"Scrub oak"
1765,50,6,E,BOW,"Scrub oak"
1766,50,7,A,BOX,"Morella caroliniensis"
1767,50,7,B,BOY,"Scrub oak"
1768,50,7,C,BOZ,"Black cherry"
1769,50,7,D,BPA,"Viburnum dentatum"
1770,50,7,E,BPB,"Black cherry"
1771,50,8,A,BPC,"Baccharis halimifolia"
1772,50,8,B,BPD,"Prunus maritima"
1773,50,8,C,BPE,"Prunus maritima"
1774,50,8,D,BPF,"Morella caroliniensis"
1775,50,8,E,BPG,"Baccharis halimifolia"
1776,51,1,A,BPH,"Paper birch"
1777,51,1,B,BPI,"Paper birch"
1778,51,1,C,BPJ,"Alder spp."
1779,51,1,D,BPK,"Alder spp."
1780,51,1,E,BPL,"American holly"
1781,51,2,A,BPM,"American holly"
1782,51,2,B,BPN,"American holly"
1783,51,2,C,BPO,"American holly"
1784,51,2,D,BPP,"Paper birch"
1785,51,2,E,BPQ,"Viburnum nudum"
1786,51,3,A,BPR,"American holly"
1787,51,3,B,BPS,"Paper birch"
1788,51,3,C,BPT,"American holly"
1789,51,3,D,BPU,"Paper birch"
1790,51,3,E,BPV,"Paper birch"
1791,51,4,A,BPW,"Paper birch"
1792,51,4,B,BPX,"Paper birch"
1793,51,4,C,BPY,"Paper birch"
1794,51,4,D,BPZ,"Paper birch"
1795,51,4,E,BQA,"Paper birch"
1796,52,1,A,BQB,"American mountain-ash"
1797,52,1,B,BQC,"Viburnum nudum"
1798,52,1,C,BQD,"Red maple"
1799,52,1,D,BQE,"Viburnum nudum"
1800,52,1,E,BQF,"Viburnum nudum"
1801,52,2,A,BQG,"Viburnum nudum"
1802,52,2,B,BQH,"Viburnum nudum"
1803,52,2,C,BQI,"Viburnum nudum"
1804,52,2,D,BQJ,"Alder spp."
1805,52,2,E,BQK,"American holly"
1806,52,3,A,BQL,"Red maple"
1807,52,3,B,BQM,"Red maple"
1808,52,3,C,BQN,"American mountain-ash"
1809,52,3,D,BQO,"Alder spp."
1810,52,3,E,BQP,"Red maple"
1811,52,4,A,BQQ,"Paper birch"
1812,52,4,B,BQR,"Alder spp."
1813,52,4,C,BQS,"Alder spp."
1814,52,4,D,BQT,"American holly"
1815,52,4,E,BQU,"Ilex verticillata"
1816,53,1,A,BQV,N/A
1817,53,1,B,BQW,N/A
1818,53,1,C,BQX,N/A
1819,53,1,D,BQY,N/A
1820,53,1,E,BQZ,N/A
1821,53,2,A,BRA,N/A
1822,53,2,B,BRB,N/A
1823,53,2,C,BRC,N/A
1824,53,2,D,BRD,N/A
1825,53,2,E,BRE,N/A
3230,95,2,A,DTF,"Aesculus hippocastanum"
3229,95,1,E,DTE,"Scarlet oak"
3227,95,1,C,DTC,"Fagus sylvatica"
3226,95,1,B,DTB,Forsythia
1837,54,2,A,BRQ,"American hornbeam"
1832,54,1,A,BRL,"Sugar maple"
1833,54,1,B,BRM,"Sugar maple"
1834,54,1,C,BRN,"American beech"
1835,54,1,D,BRO,"American hornbeam"
1836,54,1,E,BRP,"American hornbeam"
1838,54,2,B,BRR,"American hornbeam"
1839,54,2,C,BRS,"American hornbeam"
1840,54,2,D,BRT,"American hornbeam"
1841,54,2,E,BRU,"American hornbeam"
1842,54,3,A,BRV,"Green ash"
1843,54,3,B,BRW,"Green ash"
1844,54,3,C,BRX,"Black maple"
1845,54,3,D,BRY,"Green ash"
1846,54,3,E,BRZ,"Black maple"
1847,54,4,A,BSA,"Sugar maple"
1848,54,4,B,BSB,"Sugar maple"
1849,54,4,C,BSC,"Sugar maple"
1850,54,4,D,BSD,"Black maple"
1851,54,4,E,BSE,"Sugar maple"
1853,55,1,B,BSG,"American holly"
1854,55,1,C,BSH,Sweetgum
1855,55,1,D,BSI,"American beech"
1856,55,1,E,BSJ,"American beech"
1857,55,-2,A,BBN,"Red maple"
1858,55,-2,B,BBO,"American hornbeam"
1859,55,-2,C,BBP,"American hornbeam"
1860,55,-2,D,BBQ,"American beech"
1861,55,-2,E,BBR,"Red maple"
1862,55,-3,A,BBS,"Common serviceberry"
1863,55,-3,B,BBT,Blackgum
1864,55,-3,C,BBU,Sourwood
1865,55,-3,D,BBV,"Symplocos tinctoria"
1866,55,-3,E,BBW,Sweetgum
1867,55,-4,A,BBX,"Mockernut hickory"
1868,55,-4,B,BBY,"Red maple"
1869,55,-4,C,BBZ,"Mockernut hickory"
1870,55,-4,D,BCA,"Common serviceberry"
1871,55,-4,E,BCB,Sweetgum
1872,56,1,A,BSZ,"Sugar maple"
1873,56,1,B,BTA,"Sugar maple"
1874,56,1,C,BTB,"Sugar maple"
1875,56,1,D,BTC,"Swamp white oak"
1876,56,1,E,BTD,"Southern catalpa"
1877,56,2,A,BTE,"American beech"
1878,56,2,B,BTF,"American elm"
1879,56,2,C,BTG,"American beech"
1880,56,2,D,BTH,"American beech"
1881,56,2,E,BTI,"Sugar maple"
1882,56,3,A,BTJ,"Sugar maple"
1883,56,3,B,BTK,"Sugar maple"
1884,56,3,C,BTL,"Sugar maple"
1885,56,3,D,BTM,"Sugar maple"
1886,56,3,E,BTN,"Sugar maple"
1887,56,4,A,BTO,"Sugar maple"
1888,56,4,B,BTP,"Sugar maple"
1889,56,4,C,BTQ,"Sugar maple"
1890,56,4,D,BTR,"Sugar maple"
1891,56,4,E,BTS,"Sugar maple"
1892,56,5,A,BTT,"Sugar maple"
1893,56,5,B,BTU,"Sugar maple"
1894,56,5,C,BTV,"Sugar maple"
1895,56,5,D,BTW,"Sugar maple"
1896,56,5,E,BTX,"Sugar maple"
1897,56,6,A,BTY,"American elm"
1898,56,6,B,BTZ,"American elm"
1899,56,6,C,BUA,"American elm"
1900,56,6,D,BUB,"Sugar maple"
1901,56,6,E,BUC,"Sugar maple"
1902,57,1,A,BUD,Ironwood
1903,57,1,B,BUE,"Carolina ash"
1904,57,1,C,BUF,Arrowwood
1905,57,1,D,BUG,Arrowwood
1906,57,1,E,BUH,"Carolina ash"
1907,57,2,A,BUI,"Red maple"
1908,57,2,B,BUJ,"Black gum"
1909,57,2,C,BUK,"Red maple"
1910,57,2,D,BUL,"Red maple"
1911,57,2,E,BUM,Arrowwood
1912,57,3,A,BUN,Sweetgum
1913,57,3,B,BUO,"Red maple"
1914,57,3,C,BUP,"American sycamore"
1915,57,3,D,BUQ,"Red maple"
1916,57,3,E,BUR,"Red maple"
1917,57,4,A,BUS,Arrowwood
1918,57,4,B,BUT,"Willow oak"
1919,57,4,C,BUU,Arrowwood
1920,57,4,D,BUV,Arrowwood
1921,57,4,E,BUW,Arrowwood
1922,57,5,A,BUX,Arrowwood
1923,57,5,B,BUY,"Red maple"
1924,57,5,C,BUZ,Arrowwood
1925,57,5,D,BVA,Arrowwood
1926,57,5,E,BVB,"Overcup oak"
1927,57,6,A,BVC,N/A
1928,57,6,B,BVD,N/A
1929,57,6,C,BVE,N/A
1930,57,6,D,BVF,N/A
1931,57,6,E,BVG,N/A
1952,59,-3,A,ANU,N/A
1951,59,-2,E,ANT,N/A
1950,59,-2,D,ANS,N/A
1949,59,-2,C,ANR,N/A
1948,59,-2,B,ANQ,N/A
1947,59,-2,A,ANP,N/A
1946,59,-1,E,ANO,N/A
1945,59,-1,D,ANN,N/A
1944,59,-1,C,ANM,"Winged elm"
1943,59,-1,B,ANL,"Atlantic white-cedar"
1942,59,-1,A,ANK,"Winged elm"
1953,59,-3,B,ANV,"Common persimmon"
1954,59,-3,C,ANW,N/A
1955,59,-3,D,ANX,"Common persimmon"
1956,59,-3,E,ANY,Privet
2785,78,4,C,DCC,"American beech"
2781,78,3,D,DBY,"American beech"
2778,78,3,A,DBV,"American beech"
2705,2,3,C,EJJ,"Black cherry"
2702,2,2,E,EJQ,"Paper birch"
2699,2,2,B,EJN,"Red maple"
2696,2,1,D,EJU,"Oak spp."
2693,2,1,A,EJR,"American beech"
2839,80,3,B,DEE,Sourwood
2836,80,2,D,DEB,Sweetgum
2758,77,11,A,DBB,Sourwood
1957,60,1,A,BWG,"Eastern redbud"
1958,60,1,B,BWH,"Siberian elm"
1959,60,1,C,BWI,"Eastern redbud"
1960,60,1,D,BWJ,"Oak spp."
1961,60,1,E,BWK,Unknown
1962,60,2,A,BWL,"Flowering dogwood"
1963,60,2,B,BWM,"Flowering dogwood"
1964,60,2,C,BWN,"Flowering dogwood"
1965,60,2,D,BWO,"Flowering dogwood"
1966,60,2,E,BWP,"Flowering dogwood"
1967,60,3,A,BWQ,"Red oak"
1968,60,3,B,BWR,"Eastern redbud"
1969,60,3,C,BWS,"White oak"
1970,60,3,D,BWT,Blackgum
1971,60,3,E,BWU,"Red oak"
1972,60,4,A,BWV,"Flowering dogwood"
1973,60,4,B,BWW,"Flowering dogwood"
1974,60,-4,C,AZD,Yellow-poplar
1975,60,4,D,BWY,"Southern red oak"
1976,60,4,E,BWZ,"Serviceberry spp."
1977,60,5,A,BXA,"Eastern redbud"
1978,60,5,B,BXB,"Red maple"
1979,60,5,C,BXC,"Southern red oak"
1980,60,5,D,BXD,"Serviceberry spp."
1981,60,5,E,BXE,"Serviceberry spp."
1982,60,6,A,BXF,"Eastern redbud"
1983,60,6,B,BXG,"Eastern redbud"
1984,60,6,C,BXH,"Eastern redbud"
1985,60,6,D,BXI,Blackgum
1986,60,6,E,BXJ,"Scarlet oak"
1987,60,7,A,BXK,"White oak"
1988,60,7,B,BXL,"American beech"
1989,60,-7,C,AZE,"Red maple"
1990,60,7,D,BXN,"Flowering dogwood"
1991,60,7,E,BXO,"Flowering dogwood"
1992,60,8,A,BXP,Blackgum
1993,60,8,B,BXQ,Sweetgum
1994,60,8,C,BXR,"Winged elm"
1995,60,8,D,BXS,"Winged elm"
1996,60,8,E,BXT,"Elm spp."
1997,60,9,A,BXU,"White oak"
1998,60,9,B,BXV,"Elm spp."
1999,60,9,C,BXW,"Black cherry"
2000,60,9,D,BXX,"Southern sugar maple"
2001,60,9,E,BXY,"Black cherry"
2002,60,10,A,BXZ,"Black cherry"
2003,60,10,B,BYA,"Sugar maple"
2004,60,10,C,BYB,"Black cherry"
2005,60,10,D,BYC,"Eastern redbud"
2006,60,10,E,BYD,"Elm spp."
2007,60,11,A,BYE,"Sugar maple"
2008,60,11,B,BYF,"Sugar maple"
2009,60,11,C,BYG,Sweetgum
2010,60,11,D,BYH,"Black cherry"
2011,60,11,E,BYI,"Black cherry"
2012,60,12,A,BYJ,"Elm spp."
2013,60,12,B,BYK,Sweetgum
2014,60,12,C,BYL,"Elm spp."
2015,60,12,D,BYM,"Elm spp."
2016,60,12,E,BYN,"Japanese privet"
2017,60,13,A,BYO,"Eastern redbud"
2018,60,13,B,BYP,"Red maple"
2019,60,13,C,BYQ,"Black cherry"
2020,60,13,D,BYR,"Red maple"
2021,60,13,E,BYS,"Flowering dogwood"
2022,60,14,A,BYT,"Flowering dogwood"
2023,60,14,B,BYU,"Flowering dogwood"
2024,60,14,C,BYV,Sweetgum
2025,60,14,D,BYW,Sweetgum
2026,60,14,E,BYX,"White oak"
2027,60,15,A,BYY,"Buckeye spp."
2028,60,15,B,BYZ,"Buckeye spp."
2029,60,15,C,BZA,"Dogwood spp."
2030,60,15,D,BZB,"Witch hazel"
2031,60,15,E,BZC,"Buckeye spp."
2032,60,16,A,BZD,"Japanese apricot"
2033,60,16,B,BZE,"Japanese apricot"
2034,60,16,C,BZF,"Stiff dogwood"
2035,60,16,D,BZG,"Dogwood spp."
2036,60,16,E,BZH,"Amur maple"
2037,60,17,A,BZI,"Japanese apricot"
2038,60,17,B,BZJ,"Japanese snowbell"
2039,60,17,C,BZK,"Cornelian-cherry dogwood"
2040,60,17,D,BZL,"Weeping knoss dogwood"
2041,60,17,E,BZM,"Red buckeye"
2042,60,18,A,BZN,"Big-leaf dogwood"
2043,60,18,B,BZO,"Fragrant wintersweet"
2044,60,18,C,BZP,"Carolina silverbell"
2045,60,18,D,BZQ,"Japanese maple"
2046,60,18,E,BZR,"Chinese quince"
2047,60,19,A,BZS,"Willow oak"
2048,60,19,B,BZT,"European spindletree"
2049,60,19,C,BZU,"Japanese apricot"
2050,60,19,D,BZV,"Sweet birch"
2051,60,19,E,BZW,"Yeddo euonymous"
2052,60,20,A,BZX,"Sugar maple"
2053,60,20,B,BZY,"Beech spp."
2054,60,20,C,BZZ,"Eastern redbud"
2055,60,20,D,CAA,"Trident maple"
2056,60,20,E,CAB,"Yeddo euonymous"
2066,61,1,E,CAL,N/A
2067,61,2,A,CAM,N/A
2068,61,2,B,CAN,N/A
2069,61,2,C,CAO,N/A
2070,61,2,D,CAP,N/A
2071,61,2,E,CAQ,N/A
2072,61,3,A,CAR,N/A
2073,61,3,B,CAS,N/A
2074,61,3,C,CAT,N/A
2075,61,3,D,CAU,N/A
2076,61,3,E,CAV,N/A
2077,61,4,A,CAW,N/A
2078,61,4,B,CAX,N/A
2079,61,4,C,CAY,N/A
2080,61,4,D,CAZ,N/A
2081,61,4,E,CBA,N/A
1146,158,4,A,ARB,N/A
1144,158,3,D,AQZ,"Water oak"
1143,158,3,C,AQY,"Water oak"
1141,158,3,A,AQW,"Southern magnolia"
1131,158,1,A,AQM,N/A
1132,158,1,B,AQN,N/A
1133,158,1,C,AQO,N/A
1134,158,1,D,AQP,N/A
1135,158,1,E,AQQ,N/A
1136,158,2,A,AQR,"Japanese zelkova"
1137,158,2,B,AQS,"Southern magnolia"
1138,158,2,C,AQT,"Trident maple"
1139,158,2,D,AQU,"Japanese zelkova"
